%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
208.0, 25979.879615292506, 13246.314316548625, 9442.717962589022, -11222.07328344265, 9286.255751401872, -9644.665973742722, -187500.02235174447, 36589.40334193747, -25642.435329250733, 23810.016967060204, 115.1785391781973, -3131.457046444064, 13276.57857854111, -453.9192263983758, -114792.45749622077, -13001.830935696476, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314494E9, 0.0, 2023-09-29 16:44:15.314
210.0, 25990.25082471977, 13279.752526253764, 9462.879236087709, -11199.5427250317, 9169.490238367349, -9644.487159787079, -187500.02235174447, 36616.717173661855, -25721.068766244505, 24237.73994895696, 290.1032912854304, -2891.7792906498066, 13195.173525234883, -533.9831750372857, -114247.72313210048, -13106.794727658598, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314503E9, 0.0, 2023-09-29 16:44:15.314
212.0, 25912.2655883152, 13165.736277787242, 9450.183445237095, -11218.74287351881, 9281.763050766356, -9635.010020138028, -187500.02235174447, 36527.936044685375, -25652.73948344463, 23788.55929238311, 94.81609997941256, -3157.2733112899436, 13276.131543652004, -464.33513931454894, -114655.44130270975, -13001.406252551826, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314507E9, 0.0, 2023-09-29 16:44:15.314
214.0, 26044.63261897953, 13341.778617117241, 9426.222375181005, -11234.143225448517, 9156.325060883173, -9671.465715344633, -187500.02235174447, 36662.359435839586, -25717.4701353872, 24234.968332644505, 297.7475878891454, -2883.0174068233264, 13201.633179382467, -530.7198203468109, -114133.4386627005, -13114.081396351028, 0.126, 1.01, -0.186, 192.0, 1.5, 120.0, 15.5, 72.0, 125.0, 24.0, 0.0, 0.0, 0.0, 1.696023855314511E9, 0.0, 2023-09-29 16:44:15.314
216.0, 25857.347352188513, 13093.338977496504, 9433.330229917792, -11232.89152775902, 9260.283024344806, -9652.220863368615, -187500.02235174447, 36491.726218667776, -25685.283623371557, 23754.808158255597, 73.20196309113064, -3183.402500558198, 13246.649592715454, -489.8831832269649, -114472.24640515404, -13029.77061626561, 0.126, 1.01, -0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314514E9, 0.0, 2023-09-29 16:44:15.314
218.0, 26111.374927923076, 13408.99031269435, 9404.876459226187, -11250.482350645347, 9160.840113263144, -9685.703776562665, -187500.02235174447, 36725.011375547816, -25723.080423245483, 24224.50771623942, 310.3986752508492, -2890.6169999381304, 13193.743013589743, -544.779067609199, -113973.19900670041, -13129.347637814002, 0.126, 1.01, -0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314517E9, 0.0, 2023-09-29 16:44:15.314
220.0, 25812.15212489988, 13033.01161921163, 9462.521608176423, -11196.435832552414, 9263.434620313004, -9621.531918231478, -187500.02235174447, 36439.1996191978, -25698.33704213346, 23772.354277653012, 70.38564328976194, -3185.168288370167, 13246.582537482089, -490.77725300517716, -114270.34309748925, -13034.308020390037, 0.126, 1.01, -0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314521E9, 0.0, 2023-09-29 16:44:15.314
222.0, 26155.184347055478, 13452.062124259726, 9387.866781695699, -11263.736935107343, 9158.426124861971, -9697.4384424017, -187500.02235174447, 36751.98993110537, -25707.38949863786, 24215.07528007928, 312.49973922964807, -2884.894953357572, 13207.109356774015, -522.0473434981518, -113882.31681374513, -13116.6965504523, 0.126, 1.01, -0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696023855314524E9, 0.0, 2023-09-29 16:44:15.314
224.0, 25777.775141927617, 12990.431546024269, 9464.153285521661, -11189.842067938098, 9238.981811878897, -9623.498871743544, -187500.02235174447, 36413.4951130742, -25704.84139976995, 23802.75265011223, 70.07271886738764, -3177.7475092110053, 13228.119996562005, -511.54202360415746, -114076.3746591061, -13054.849273544463, 0.126, 1.018, -0.184, 192.0, 1.5, 120.0, 15.5, 104.0, 125.0, 32.0, 0.0, 0.0, 0.0, 1.696023855314528E9, 0.0, 2023-09-29 16:44:15.314
0.0, 13534.741226999908, 7199.228668120942, 4963.182504556478, -4870.15454413349, 4639.551596588087, -4671.603998136998, -93750.01117587223, 16666.041811232782, -12822.301724231449, 12030.982915280214, 138.5584638784485, -1476.6232939509505, 6630.2650130111, -242.0693924509755, -56999.09412850072, -6535.113636864858, 0.138, 1.012, -0.176, 192.0, 2.0, 40.0, 15.5, 80.0, 125.0, 64.0, 0.0, 0.0, 0.0, 1.69602385545184E9, 0.0, 2023-09-29 16:44:15.451
