%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 26778.48509293617, 14279.814276673113, 7593.781661246021, -8775.183114431276, 8841.65720244136, -8334.764341683906, -187500.02235174447, 42521.82454130943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034303E9, 0.0, 2023-09-29 16:47:00.034
210.0, 26703.517342033072, 14219.375159665962, 7642.664926369778, -8719.750788182115, 8736.268727334587, -8306.131757036657, -187500.02235174447, 42434.54097921145, -24045.917278041517, 26996.615767075513, 11715.4656905491, 1217.298354780478, 11414.611210180667, 519.6333550969786, -119557.84941409224, -6736.748723596183, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034311E9, 0.0, 2023-09-29 16:47:00.034
212.0, 26701.639795498824, 14192.418955852861, 7604.398739862292, -8760.073335179488, 8849.256795556164, -8312.569059439786, -187500.02235174447, 42382.684932075135, -23977.163312096993, 26416.07390833782, 11502.61002810121, 1020.6253553182311, 11506.275714191881, 592.4329867879137, -120155.69152303835, -6601.073634752469, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034315E9, 0.0, 2023-09-29 16:47:00.034
214.0, 26766.996296286143, 14298.58974201557, 7619.039132480519, -8744.807093716514, 8729.987887142646, -8327.477672991476, -187500.02235174447, 42478.14923264375, -24022.112670196613, 27014.83243880659, 11738.018600704503, 1245.4839045386202, 11424.133053318626, 524.617794110512, -119604.07282162581, -6741.174368998333, 0.081, 0.507, -0.033, 192.0, 2.5, 8.0, 15.5, 88.0, 126.5, 120.0, 0.0, 0.0, 0.0, 1.696024020034319E9, 0.0, 2023-09-29 16:47:00.034
216.0, 26625.018015506033, 14109.35987345694, 7617.832138279932, -8748.763352485103, 8863.51720851865, -8290.35142545121, -187500.02235174447, 42286.41596870613, -23975.397524285025, 26409.256626278955, 11475.989100454939, 996.7983957288737, 11496.664464076099, 587.7391204522992, -120169.59430808954, -6595.843326549927, 0.081, 0.507, -0.033, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034322E9, 0.0, 2023-09-29 16:47:00.034
218.0, 26822.8309539355, 14370.115324272552, 7576.839038948899, -8775.071355709, 8734.279422078065, -8337.871234163194, -187500.02235174447, 42548.937207333714, -24015.65301604903, 27003.321290412106, 11741.572528072898, 1260.616035534863, 11419.014503838362, 527.3223551896042, -119643.76951977843, -6751.523226681141, 0.081, 0.507, -0.033, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034325E9, 0.0, 2023-09-29 16:47:00.034
220.0, 26553.291267548953, 14031.01700914109, 7599.526059571035, -8758.68752702326, 8847.580414722015, -8303.181326768557, -187500.02235174447, 42208.45308404602, -24010.37800435758, 26408.94370185658, 11442.617945983166, 974.6254652292091, 11466.914292206084, 570.4165184994363, -120131.50693553769, -6613.344742458433, 0.081, 0.507, -0.033, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034329E9, 0.0, 2023-09-29 16:47:00.034
222.0, 26875.759884805666, 14438.176386138963, 7551.648622947768, -8799.345350187463, 8737.185148857254, -8362.03346991938, -187500.02235174447, 42587.78453919703, -23994.93294893896, 26972.09590340804, 11733.078865179881, 1257.8667709668603, 11415.706445658976, 524.0142970102188, -119683.68973537562, -6765.247197776699, 0.081, 0.507, -0.033, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034332E9, 0.0, 2023-09-29 16:47:00.034
224.0, 26501.949310535114, 13977.149305003799, 7630.125597730351, -8725.025799873567, 8854.867083414447, -8276.962730522482, -187500.02235174447, 42111.60297532118, -24009.483934579366, 26434.536449257906, 11444.674306473054, 974.9383896515834, 11462.086315403738, 560.8723236170201, -120091.67612691833, -6617.3010012270215, 0.1245, 0.7585, -0.0435, 192.0, 2.5, 32.0, 15.5, 72.0, 127.0, 40.0, 0.0, 0.0, 0.0, 1.696024020034335E9, 0.0, 2023-09-29 16:47:00.034
226.0, 26926.498344719213, 14493.452250176937, 7549.234634546595, -8797.870135053414, 8758.039326434056, -8358.546597784352, -187500.02235174447, 42602.58139402645, -23974.279937062256, 26936.847202402023, 11742.913632740216, 1270.6966722842064, 11442.59559423871, 547.9306635773974, -119774.46016960862, -6741.844921331993, 0.1245, 0.7585, -0.0435, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020034338E9, 0.0, 2023-09-29 16:47:00.034
0.0, 13010.704578245233, 6921.396484541475, 3751.561492867648, -4208.587611745312, 4342.3180988214135, -4089.5422207763463, -93750.01117587223, 21789.754544467276, -12031.18408098031, 13346.763056130774, 5749.181598327351, 507.98809623576363, 5707.2944292181055, 255.50279086861502, -59902.742195456296, -3332.287470374998, 0.14725, 0.88425, -0.06675, 192.0, 2.5, 40.0, 15.5, 72.0, 126.5, 24.0, 0.0, 0.0, 0.0, 1.696024020186629E9, 0.0, 2023-09-29 16:47:00.186
2.0, 26370.342239182264, 14234.037904028644, 7383.719966855046, -8540.579204628373, 8761.459143335718, -8256.846160512705, -187500.02235174447, 43955.55483765064, -24070.705362642453, 26080.127189174556, 10661.893863903746, 941.1202002907039, 11462.421591570568, 637.7399727988211, -124034.0768139454, -7773.444983177779, 0.14725, 0.88425, -0.06675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020186638E9, 0.0, 2023-09-29 16:47:00.186
4.0, 26331.383148596666, 14215.19538345282, 7443.466179784082, -8474.887427674226, 8666.084249744923, -8232.616869523152, -187500.02235174447, 43966.79776511166, -24144.421415856053, 26615.07148922342, 10860.28794768905, 1126.6620310142077, 11373.372241660625, 560.7158614058329, -123422.55543739266, -7903.889763818952, 0.14725, 0.88425, -0.06675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020186642E9, 0.0, 2023-09-29 16:47:00.186
6.0, 26303.130543605155, 14148.765998931647, 7404.954124087588, -8519.456806118109, 8773.886713252869, -8235.3437823467, -187500.02235174447, 43864.67264469536, -24072.29233649878, 26053.193337105913, 10651.120323076288, 933.3194414758017, 11472.725745764465, 647.6194438480668, -123976.36460976179, -7755.29536668007, 0.14725, 0.88425, -0.06675, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020186645E9, 0.0, 2023-09-29 16:47:00.186
8.0, 26397.857236606746, 14294.722890224803, 7388.369129701749, -8528.822187044882, 8627.549842303973, -8273.92289327656, -187500.02235174447, 44082.468042667875, -24152.22217467096, 26633.35521618786, 10876.33650020796, 1151.7406882930622, 11368.968948002928, 556.5584369371459, -123360.05995989562, -7928.633144930976, 0.17400000000000002, 0.998, -0.1, 192.0, 2.5, 56.0, 15.5, 24.0, 126.0, 112.0, 0.0, 0.0, 0.0, 1.696024020186648E9, 0.0, 2023-09-29 16:47:00.186
10.0, 26236.455289894973, 14070.534893338072, 7414.431263736637, -8515.25467816051, 8754.239529876653, -8226.067808397747, -187500.02235174447, 43818.80686507307, -24116.3923283091, 26042.64331372301, 10604.494584142516, 887.9454002315284, 11435.711256946475, 610.873175963542, -123831.61471266922, -7780.686948381299, 0.17400000000000002, 0.998, -0.1, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020186652E9, 0.0, 2023-09-29 16:47:00.186
12.0, 26462.029094937934, 14368.058963782665, 7370.733603326512, -8547.374134942787, 8628.354505104364, -8285.411689926588, -187500.02235174447, 44177.664122303024, -24148.48943334692, 26605.9296257412, 10881.879732832878, 1151.5395225929647, 11365.571482845722, 550.6352246564895, -123279.12429322295, -7925.347438496046, 0.17400000000000002, 0.998, -0.1, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020186655E9, 0.0, 2023-09-29 16:47:00.186
14.0, 26184.353373569655, 14002.116203560377, 7421.025028350953, -8491.628884271251, 8748.025744918079, -8218.91525017205, -187500.02235174447, 43759.28416958859, -24132.798508739295, 26047.515994014266, 10587.373147889752, 871.5168680568777, 11414.901782858586, 595.2493065892824, -123683.62381263064, -7784.039710049595, 0.17400000000000002, 0.998, -0.1, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696024020186658E9, 0.0, 2023-09-29 16:47:00.186
16.0, 26520.948293322122, 14433.907202948, 7355.3779548857165, -8536.153559226223, 8636.647002297283, -8287.3562916942, -187500.02235174447, 44236.7397828984, -24119.990959166404, 26595.93839596968, 10883.779631111578, 1174.5394676374756, 11376.30032018427, 577.6137802140452, -123225.25658908566, -7917.390217469957, 0.17400000000000002, 0.998, -0.1, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69602402024784E9, 0.0, 2023-09-29 16:47:00.247
18.0, 26128.94339906495, 13943.085246453911, 7437.408857036693, -8457.38601176572, 8744.20359661622, -8197.725796428418, -187500.02235174447, 43691.536032144555, -24135.52542156284, 26088.553796834207, 10587.909589756679, 881.0834146837491, 11408.866811855652, 597.8868124350087, -123541.44436615043, -7782.363329215447, 0.182, 1.004, -0.11, 192.0, 2.5, 88.0, 15.5, 48.0, 126.0, 72.0, 0.0, 0.0, 0.0, 1.696024020247851E9, 0.0, 2023-09-29 16:47:00.247
