%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 25785.62060423143, 11872.374936625354, -35201.87410138537, -62431.149176496176, -187500.02235174447, 9955.82460830505, -138562.80011687282, -187500.02235174447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122126E9, 0.0, 2023-09-22 16:26:38.122
224.0, 25771.449598246767, 11860.416753341766, -35213.988746880146, -62435.50776666496, -187500.02235174447, 9928.913107980861, -138658.6220453527, -187500.02235174447, -35035.46536391561, 7070.013233424811, -8289.792631839828, -70041.44877689467, 8026.913765300962, -17544.308906115166, -4968.41281275902, 2863.9066653140385, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122136E9, 0.0, 2023-09-22 16:26:38.122
226.0, 25762.06186557554, 11847.408038068777, -35211.10537184541, -62443.867319091245, -187500.02235174447, 9968.16277124438, -138573.17132630007, -187500.02235174447, -35043.91432331972, 7061.653680998526, -8310.780919883362, -70051.86468981084, 8027.450207167889, -17553.56252831966, -4957.840437631659, 2851.3002814412453, -0.023, 0.493, 0.112, 192.0, 127.0, 72.0, 15.0, 104.0, 3.5, 0.0, 0.0, 0.0, 0.0, 1.69541799812214E9, 0.0, 2023-09-22 16:26:38.122
228.0, 25772.90246163636, 11856.281680617534, -35212.60293872392, -62431.81972882983, -187500.02235174447, 9943.978183743739, -138656.16335346262, -187500.02235174447, -35046.328311720885, 7053.741163461347, -8275.509867132887, -70053.36225668935, 8018.0848262411155, -17520.549001759173, -4972.100850594145, 2887.5995144366643, -0.023, 0.493, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122143E9, 0.0, 2023-09-22 16:26:38.122
230.0, 25769.23677554569, 11851.297241604, -35203.66224094179, -62447.018915059445, -187500.02235174447, 9960.764343829673, -138573.73011991146, -187500.02235174447, -35037.186448238666, 7057.20568385192, -8324.102559578725, -70046.56732637493, 8034.289840971213, -17557.205862665876, -4957.952196353936, 2846.2487871943463, -0.023, 0.493, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122146E9, 0.0, 2023-09-22 16:26:38.122
232.0, 25776.322278538024, 11858.785075996528, -35214.43578176925, -62438.30173472187, -187500.02235174447, 9950.057858235581, -138635.59974856375, -187500.02235174447, -35049.07757628889, 7041.805331922214, -8281.96952128047, -70053.9881055341, 8019.694151841897, -17530.473176297328, -4981.108603609634, 2889.700578415463, -0.023, 0.493, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122149E9, 0.0, 2023-09-22 16:26:38.122
234.0, 25735.440937929267, 11814.930953375215, -35245.437651328764, -62491.387127803224, -187500.02235174447, 9989.084004054548, -138542.32591895174, -187500.02235174447, -35058.73352989358, 7042.96762263389, -8324.661353190108, -70063.82287309442, 8014.374436661535, -17567.57707209314, -4978.918132653014, 2856.195313476958, -0.023, 0.493, 0.112, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122153E9, 0.0, 2023-09-22 16:26:38.122
236.0, 25781.798455929573, 11864.082439432435, -35220.67191847228, -62440.20163300057, -187500.02235174447, 9979.584512661042, -138594.5172422549, -187500.02235174447, -35078.291306291976, 7012.032808307745, -8269.027861240847, -70084.7441059046, 7991.240381150292, -17536.57520253363, -5014.032723192301, 2937.622718527641, -0.036500000000000005, 0.7415, 0.168, 192.0, 127.0, 56.0, 15.0, 120.0, 3.5, 0.0, 0.0, 0.0, 0.0, 1.695417998122156E9, 0.0, 2023-09-22 16:26:38.122
238.0, 25779.876205906417, 11864.551826065997, -35209.63015671136, -62449.522310438435, -187500.02235174447, 9968.140419499925, -138571.47259372147, -187500.02235174447, -35044.36135820882, 7050.276643070775, -8345.381420300177, -70045.53914612999, 8029.104236257582, -17587.514828147272, -4977.979359385891, 2864.934845558983, -0.036500000000000005, 0.7415, 0.168, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998122159E9, 0.0, 2023-09-22 16:26:38.122
0.0, 12817.496099173559, 5980.052766806218, -17864.855273348723, -31423.55757040472, -93750.01117587223, 4601.710093225252, -93750.01117587223, -93750.01117587223, -17524.080577383113, 3526.121798291421, -4144.371049925215, -35024.69182308815, 4009.299458181794, -8774.043175464056, -2493.9852945787065, 1453.3104244840652, -0.04525, 0.86775, 0.184, 192.0, 127.0, 40.0, 15.5, 8.0, 3.0, 32.0, 0.0, 0.0, 0.0, 1.695417998251797E9, 0.0, 2023-09-22 16:26:38.251
2.0, 25640.98246586114, 11962.921853413804, -35725.866046651136, -62849.551480955066, -187500.02235174447, 9251.655250985057, -187500.02235174447, -187500.02235174447, -37129.220322277586, 6563.545055812008, -7806.369102760447, -70109.24161782762, 5874.6866434439, -18965.678687772597, -5837.068657525619, 3464.252169639131, -0.04525, 0.86775, 0.184, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69541799825181E9, 0.0, 2023-09-22 16:26:38.251
4.0, 25661.70253297121, 11986.70410951425, -35720.814552404234, -62833.50292843616, -187500.02235174447, 9213.813747622222, -187500.02235174447, -187500.02235174447, -37103.96285104309, 6583.527515355053, -7770.405145931858, -70090.60026295189, 5887.02480638323, -18950.211280609525, -5834.63231737999, 3494.2258589536978, -0.04525, 0.86775, 0.184, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998251814E9, 0.0, 2023-09-22 16:26:38.251
6.0, 25646.74921593061, 11975.148257630857, -35713.46082847844, -62839.31438199453, -187500.02235174447, 9237.193672322474, -187500.02235174447, -187500.02235174447, -37115.11637152629, 6579.191276930724, -7818.528451744134, -70097.17167582175, 5884.610817982057, -18976.496932088965, -5827.658573109934, 3454.864436967902, -0.04525, 0.86775, 0.184, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998251818E9, 0.0, 2023-09-22 16:26:38.251
8.0, 25685.32832686047, 12016.923668017826, -35687.97983979939, -62796.37668089589, -187500.02235174447, 9215.557183689736, -187500.02235174447, -187500.02235174447, -37106.510949911, 6589.16015495779, -7763.140828983883, -70082.26306227005, 5894.937323920408, -18939.75066420444, -5823.3446864300595, 3506.0722835150104, -0.054, 0.994, 0.192, 192.0, 127.0, 40.0, 15.5, 8.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.695417998251822E9, 0.0, 2023-09-22 16:26:38.251
10.0, 25662.12721611586, 11992.068528183525, -35699.78156087179, -62827.91499232233, -187500.02235174447, 9234.533814732291, -187500.02235174447, -187500.02235174447, -37096.76558932848, 6602.414739419787, -7819.936611644818, -70066.37097196233, 5912.93047820693, -18969.36672560772, -5794.667398293901, 3448.4047828203184, -0.054, 0.994, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998251825E9, 0.0, 2023-09-22 16:26:38.251
12.0, 25699.678146800776, 12030.781749580116, -35682.19073798546, -62789.80526802603, -187500.02235174447, 9221.212175036928, -187500.02235174447, -187500.02235174447, -37090.417693903175, 6608.874393567371, -7755.541235869078, -70054.90452705676, 5908.705998504877, -18931.234649566966, -5804.993904232252, 3506.899298059857, -0.054, 0.994, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998251828E9, 0.0, 2023-09-22 16:26:38.251
14.0, 25678.37693433487, 12005.636037067896, -35697.2781654928, -62817.029692772594, -187500.02235174447, 9241.284041557794, -187500.02235174447, -187500.02235174447, -37106.53330165545, 6591.976474759159, -7805.273867282137, -70070.84132085339, 5893.953847164375, -18962.728257504496, -5810.62654383499, 3460.832352737469, -0.054, 0.994, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998251832E9, 0.0, 2023-09-22 16:26:38.251
16.0, 25674.241861610637, 12005.99366497918, -35714.667822679025, -62825.8809835769, -187500.02235174447, 9258.517236532836, -187500.02235174447, -187500.02235174447, -37106.287432466444, 6594.166945715779, -7743.225424674204, -70070.14841677528, 5894.870268687042, -18931.525222244887, -5815.409817148426, 3524.959507579745, -0.054, 0.994, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998312086E9, 0.0, 2023-09-22 16:26:38.312
18.0, 25668.341001074434, 11999.444603853775, -35704.318964996215, -62831.91595457983, -187500.02235174447, 9249.934166661998, -187500.02235174447, -187500.02235174447, -37111.69655462463, 6590.367149158376, -7792.131041542416, -70074.4399517107, 5888.16474535045, -18965.03048718339, -5832.508901656735, 3488.5261641175944, -0.058, 0.998, 0.192, 192.0, 127.0, 24.0, 15.5, 24.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.695417998312105E9, 0.0, 2023-09-22 16:26:38.312
20.0, 25688.524626317576, 12020.276429686122, -35694.68536313598, -62807.41844265681, -187500.02235174447, 9273.224684384428, -187500.02235174447, -187500.02235174447, -37111.67420288017, 6586.813221789983, -7728.6744390338, -70073.81410286594, 5891.137527363006, -18928.530088487874, -5817.622639849501, 3560.5881882415047, -0.058, 0.998, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998312108E9, 0.0, 2023-09-22 16:26:38.312
22.0, 25664.18357660575, 11994.504868329153, -35713.550235456256, -62834.08407379199, -187500.02235174447, 9270.944806449987, -187500.02235174447, -187500.02235174447, -37120.50314194002, 6585.11448921138, -7783.324454227025, -70072.74121913209, 5882.107422603062, -18956.939155690572, -5821.109511984529, 3519.8186063550243, -0.058, 0.998, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998312112E9, 0.0, 2023-09-22 16:26:38.312
24.0, 25698.69467004474, 12031.340543191498, -35689.231537488886, -62794.99087273966, -187500.02235174447, 9294.145917194595, -187500.02235174447, -187500.02235174447, -37111.741258113536, 6599.330198684955, -7733.837692002976, -70063.91228007225, 5895.07143438714, -18922.025730851383, -5812.861718280521, 3586.7620809986693, -0.058, 0.998, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998312115E9, 0.0, 2023-09-22 16:26:38.312
26.0, 25685.730658260665, 12019.985857008203, -35692.83016834619, -62805.11621297792, -187500.02235174447, 9251.968175407432, -187500.02235174447, -187500.02235174447, -37099.13487424074, 6618.083312282957, -7791.34873048648, -70053.40696017825, 5904.749739736288, -18945.18213810708, -5807.586706589068, 3532.156769294354, -0.058, 0.998, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998312118E9, 0.0, 2023-09-22 16:26:38.312
28.0, 25705.37784163688, 12037.889604316904, -35691.042028789765, -62790.85580001543, -187500.02235174447, 9270.900102961077, -187500.02235174447, -187500.02235174447, -37107.62853713376, 6611.266030224089, -7755.273014935615, -70069.09788478588, 5904.213297869361, -18922.5174692294, -5801.283514652671, 3574.0662901480546, -0.056, 0.994, 0.19, 192.0, 127.0, 32.0, 15.5, 8.0, 2.5, 120.0, 0.0, 0.0, 0.0, 1.695417998312123E9, 0.0, 2023-09-22 16:26:38.312
30.0, 25676.633498267354, 12006.887734757393, -35706.21886327492, -62824.56223065403, -187500.02235174447, 9205.387139962571, -187500.02235174447, -187500.02235174447, -37087.95900201309, 6620.7655216175945, -7816.382684276425, -70056.22327997962, 5919.166614909961, -18962.258870870934, -5799.6294855629785, 3500.4843474011836, -0.056, 0.994, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695417998371605E9, 0.0, 2023-09-22 16:26:38.371
