%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
208.0, 21562.705524290268, 33225.823429325035, -52564.88800822354, -55517.12876762495, -37392.23329928319, -20719.418909480442, -187500.02235174447, -36882.14413906862, -9608.903182614229, 18094.228874949084, -50559.91417883804, -47025.231662420236, -21597.12721075144, -52683.35225383667, -52802.531755272365, -42582.643637972316, -0.002, 1.002, 0.21, 192.0, 127.5, 120.0, 15.5, 40.0, 3.0, 72.0, 0.0, 0.0, 0.0, 1.695419815773671E9, 0.0, 2023-09-22 16:56:55.773
210.0, 21517.264427812628, 33182.61750729293, -52557.33311859764, -55495.00054061419, -37405.95727037874, -20701.425755193923, -187500.02235174447, -36872.30937150829, -9595.80506036342, 18085.869322522798, -50546.95016705396, -47016.06744719356, -21570.528634849627, -52672.46695428693, -52794.552182501815, -42572.47359424515, -0.002, 1.002, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773682E9, 0.0, 2023-09-22 16:56:55.773
212.0, 21565.812416769557, 33228.349176448486, -52558.71892675387, -55510.69146522182, -37387.62883992539, -20718.703653657874, -187500.02235174447, -36880.71362742348, -9589.479516682568, 18107.282293710985, -50540.24464371737, -47008.91488896786, -21574.954280251775, -52669.09184087418, -52788.271342309876, -42567.75737616508, -0.002, 1.002, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773685E9, 0.0, 2023-09-22 16:56:55.773
214.0, 21528.39559655137, 33189.45714109625, -52547.38659231503, -55483.98113059773, -37404.43735175578, -20692.507409156253, -187500.02235174447, -36863.68159814854, -9595.760356874509, 18089.602063846836, -50539.149408239056, -47011.88767098042, -21579.245815187194, -52669.27065482982, -52793.16637434559, -42566.28216103103, -0.002, 1.002, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773689E9, 0.0, 2023-09-22 16:56:55.773
216.0, 21563.93487023531, 33224.23645546871, -52550.47113304987, -55503.98594188523, -37383.31495324552, -20711.14876403198, -187500.02235174447, -36871.72822615245, -9585.366795702792, 18109.38335768978, -50532.48858839138, -47005.07038892155, -21565.678306302823, -52660.57582623671, -52782.616350962686, -42556.268579515054, -0.002, 1.002, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773692E9, 0.0, 2023-09-22 16:56:55.773
218.0, 21530.02727389661, 33193.68162079831, -52560.015327932284, -55494.77702316964, -37409.332383791494, -20704.912627328948, -187500.02235174447, -36875.21509828748, -9601.124775543783, 18089.110325468817, -50547.86658857663, -47021.2977553961, -21590.108762992473, -52675.88677118859, -52799.313104070796, -42570.3501785219, -0.002, 0.998, 0.212, 192.0, 127.5, 120.0, 15.5, 24.0, 3.0, 80.0, 0.0, 0.0, 0.0, 1.695419815773695E9, 0.0, 2023-09-22 16:56:55.773
220.0, 21565.07480920253, 33225.95753979177, -52538.66941197746, -55491.91599987936, -37369.30040947204, -20701.872790083027, -187500.02235174447, -36861.93816208102, -9576.716670598587, 18111.43971817967, -50522.60911734213, -46995.83911846151, -21563.018448712643, -52653.46797149992, -52774.81559214778, -42547.77491662204, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773699E9, 0.0, 2023-09-22 16:56:55.773
222.0, 21537.135128633396, 33203.7846092921, -52555.96966218587, -55493.43591850233, -37406.24784305666, -20704.66675813994, -187500.02235174447, -36872.24231627492, -9588.965426560097, 18111.082090268384, -50534.50024539236, -47005.8974034664, -21573.523768606636, -52664.21916058292, -52785.14209808614, -42559.15195454979, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773702E9, 0.0, 2023-09-22 16:56:55.773
224.0, 21551.01556194014, 33217.06154549856, -52558.65187152051, -55511.518479766666, -37390.02047658211, -20723.397519993487, -187500.02235174447, -36882.434711746544, -9594.463955696101, 18096.06171799442, -50542.368059440625, -47013.11701692546, -21576.541254108102, -52670.79057345278, -52791.35588304471, -42565.67866393074, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815773706E9, 0.0, 2023-09-22 16:56:55.773
0.0, 10753.111333025854, 16548.337524931136, -26271.368714734166, -27694.414877225743, -18714.89211498405, -10399.350273531709, -93750.01117587223, -18290.61130173341, -4803.14401425648, 9054.155236977964, -25276.872548684187, -23511.7999925375, -10796.049034124499, -26342.134337679665, -26400.785315130393, -21289.45544832414, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 15.5, 8.0, 3.0, 64.0, 0.0, 0.0, 0.0, 1.695419815849677E9, 0.0, 2023-09-22 16:56:55.849
2.0, 21548.78038749461, 33139.65745444983, -52570.721813526376, -55432.12508346142, -37435.618035270934, -20840.006570816826, -187500.02235174447, -36614.01261258276, -9568.759449572499, 18278.42960100527, -50479.91728543249, -47055.920607557375, -21487.335441986972, -52574.67807229496, -52707.20156517048, -42557.00618708208, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815909602E9, 0.0, 2023-09-22 16:56:55.909
4.0, 21516.035081867587, 33109.996689557636, -52564.93271171245, -55405.325341859505, -37452.31478837905, -20813.184477470455, -187500.02235174447, -36597.405266452464, -9586.75260385902, 18255.09437979393, -50495.67526527349, -47073.533782188155, -21515.29747430056, -52588.06676722369, -52728.502777636386, -42573.34531227891, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815909614E9, 0.0, 2023-09-22 16:56:55.909
6.0, 21542.901878702865, 33136.70702418173, -52564.575083801166, -55424.6819525578, -37432.35468058046, -20834.351579469632, -187500.02235174447, -36606.5918334236, -9574.034461263951, 18267.27608052207, -50485.6169802686, -47063.45314543881, -21500.098288070953, -52580.13189794206, -52715.60582108567, -42565.65631218628, -0.002, 0.998, 0.212, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815909617E9, 0.0, 2023-09-22 16:56:55.909
8.0, 21522.561791248536, 33116.79161987205, -52567.39140360253, -55410.287429128584, -37454.773480269134, -20821.856954319115, -187500.02235174447, -36604.893100844994, -9579.063603766395, 18258.290679251037, -50490.53436404877, -47073.35496823251, -21496.432601980283, -52591.59834284763, -52726.51347237986, -42577.68155070324, -0.002, 0.992, 0.21, 192.0, 127.5, 120.0, 15.5, 0.0, 3.0, 72.0, 0.0, 0.0, 0.0, 1.695419815909621E9, 0.0, 2023-09-22 16:56:55.909
10.0, 21541.694884502278, 33134.22598054719, -52563.435144833944, -55423.16203393484, -37432.57819802502, -20834.105710280623, -187500.02235174447, -36607.552958435175, -9563.5067896255, 18268.013688089097, -50476.13984061955, -47059.49688667022, -21487.96129083172, -52579.41664211949, -52714.53293735182, -42565.45514648619, -0.002, 0.992, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815909624E9, 0.0, 2023-09-22 16:56:55.909
12.0, 21535.771672221625, 33132.41548924631, -52556.90843545299, -55400.54206854607, -37447.77738425462, -20813.139773981547, -187500.02235174447, -36597.24880424128, -9570.346423428826, 18270.85235963492, -50485.16994537949, -47066.358872218, -21497.72900315869, -52585.87629626707, -52721.05964673277, -42573.59118146791, -0.002, 0.992, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815909627E9, 0.0, 2023-09-22 16:56:55.909
14.0, 21539.37030307893, 33135.164753814315, -52550.13585688303, -55413.081397185495, -37425.44799154377, -20823.242762475344, -187500.02235174447, -36594.544243162185, -9554.007298231996, 18282.72113594069, -50463.019366624285, -47043.31422368458, -21478.26063373812, -52560.48471456584, -52699.15493716657, -42549.27248350054, -0.002, 0.992, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69541981590963E9, 0.0, 2023-09-22 16:56:55.909
16.0, 21536.509279788646, 33140.059785850026, -52564.17275240097, -55410.04155993957, -37453.946465724286, -20820.091166507147, -187500.02235174447, -36600.86978684304, -9589.99360680504, 18268.170150300284, -50498.737454263864, -47077.937075845846, -21502.422869494305, -52593.63235159306, -52728.88275729213, -42580.27435306005, -0.002, 0.992, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815969958E9, 0.0, 2023-09-22 16:56:55.969
18.0, 21533.35768382045, 33132.080213079484, -52545.03965914722, -55403.67131276981, -37419.59183449648, -20813.519753637287, -187500.02235174447, -36584.91064130195, -9560.824580290864, 18275.210949803706, -50468.406137038015, -47048.16455223138, -21487.06722105351, -52562.02698493326, -52702.15007092358, -42548.736041633616, -0.004, 1.0, 0.20800000000000002, 192.0, 127.5, 112.0, 15.5, 32.0, 3.0, 64.0, 0.0, 0.0, 0.0, 1.695419815969972E9, 0.0, 2023-09-22 16:56:55.969
20.0, 21545.807605482056, 33147.74878594265, -52557.80250523121, -55408.745158761165, -37448.87261973293, -20819.97940778487, -187500.02235174447, -36599.21575775334, -9575.643786864734, 18285.13512434186, -50487.3157128472, -47066.09065128454, -21503.96513986172, -52581.07067120918, -52716.119911208145, -42567.71267267617, -0.004, 1.0, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815969976E9, 0.0, 2023-09-22 16:56:55.969
22.0, 21527.568582006526, 33129.286245022566, -52550.4040778165, -55412.656714040844, -37434.47809630371, -20823.84625957564, -187500.02235174447, -36594.09720827308, -9555.996603488518, 18277.557882971512, -50466.10390735912, -47046.73404058624, -21472.7174011132, -52558.607168031594, -52701.70303603447, -42548.40076546679, -0.004, 1.0, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815969979E9, 0.0, 2023-09-22 16:56:55.969
24.0, 21555.910593975856, 33161.69627448276, -52560.68588026594, -55408.83456573899, -37452.56065756806, -20821.700492107928, -187500.02235174447, -36598.85812984206, -9594.03927255145, 18275.702688181722, -50502.24667814335, -47081.40159623642, -21510.40244226485, -52593.76646205979, -52731.855539304684, -42579.536745493024, -0.004, 1.0, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815969983E9, 0.0, 2023-09-22 16:56:55.969
26.0, 21523.232343582196, 33125.017061831604, -52551.87929295055, -55409.28160062809, -37442.03298592961, -20822.952189797426, -187500.02235174447, -36590.76679834924, -9565.65255709321, 18268.773647400576, -50473.412927796, -47055.96531104628, -21485.971985575197, -52563.658662278496, -52704.876983747126, -42549.496000945095, -0.004, 1.0, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419815969986E9, 0.0, 2023-09-22 16:56:55.969
28.0, 21557.564623065547, 33165.56312627353, -52566.229112890855, -55420.94921123376, -37459.60145707148, -20834.955076569924, -187500.02235174447, -36604.20019676688, -9592.072319039384, 18277.96021437171, -50503.364265366115, -47083.56971544859, -21514.78338417809, -52595.48754638285, -52729.10627473668, -42578.352103036894, -0.004, 0.994, 0.212, 192.0, 127.5, 112.0, 15.5, 8.0, 3.0, 80.0, 0.0, 0.0, 0.0, 1.695419815969989E9, 0.0, 2023-09-22 16:56:55.969
