%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 21201.00959551449, 33104.29699472153, -52259.87610338642, -54745.9712321724, -37464.988227485206, -21467.8670725664, -187500.02235174447, -34275.506052435165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147287E9, 0.0, 2023-09-22 16:58:33.147
224.0, 21242.33797101235, 33145.75948068613, -52258.57970220801, -54743.780761215785, -37465.971704241245, -21465.184863231763, -187500.02235174447, -34273.561450667556, -9520.725550738043, 19509.988368748232, -49937.97688936912, -46810.27493599355, -19845.510404766846, -51667.6442822986, -51889.46299427307, -42376.69466456112, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147297E9, 0.0, 2023-09-22 16:58:33.147
226.0, 21198.617958857772, 33097.09973300692, -52252.58943469399, -54740.80797920322, -37459.37793962693, -21459.842796306944, -187500.02235174447, -34265.648933130375, -9511.114300622261, 19487.234292892732, -49922.330668250404, -46797.86971782085, -19836.480300006904, -51652.64626176909, -51878.60004646779, -42362.747176021, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147301E9, 0.0, 2023-09-22 16:58:33.147
228.0, 21242.092101823342, 33143.43489926278, -52266.22399881172, -54755.53777879927, -37470.53146011013, -21474.617299391903, -187500.02235174447, -34279.90934609286, -9527.185204885627, 19509.898961770414, -49941.419058015235, -46810.27493599355, -19853.802901959767, -51670.974692222444, -51887.6972064611, -42376.91818200567, -0.004, 0.994, 0.21, 192.0, 127.5, 112.0, 15.5, 8.0, 3.0, 72.0, 0.0, 0.0, 0.0, 1.695419913147305E9, 0.0, 2023-09-22 16:58:33.147
230.0, 21202.641272859728, 33100.631308630866, -52245.39217297938, -54730.481473264874, -37460.9425617388, -21451.460892136205, -187500.02235174447, -34258.049340015576, -9510.756672710977, 19489.38006036044, -49921.414246727734, -46793.80170032999, -19844.459872777446, -51650.74636349039, -51877.30364528938, -42357.53921956292, -0.004, 0.994, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147308E9, 0.0, 2023-09-22 16:58:33.147
232.0, 21246.54009896995, 33148.12876559839, -52262.96064412125, -54758.91289221202, -37466.17286994134, -21480.808732606023, -187500.02235174447, -34281.87629960493, -9515.562297768867, 19523.24295321023, -49931.919566621735, -46800.753092855586, -19847.20913734545, -51663.33039561873, -51879.06943310135, -42371.26319065848, -0.004, 0.994, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147311E9, 0.0, 2023-09-22 16:58:33.147
234.0, 21202.23894145953, 33097.747933596125, -52246.57681543551, -54737.410514046016, -37466.48579436372, -21461.563880630005, -187500.02235174447, -34266.83357558651, -9514.064730890363, 19480.461714322773, -49927.248052030576, -46804.77640685754, -19840.660076220047, -51664.693852030505, -51887.60779948328, -42377.38756863923, -0.004, 0.994, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147315E9, 0.0, 2023-09-22 16:58:33.147
236.0, 21250.071674593888, 33147.43586152027, -52261.86540864294, -54765.79722950426, -37467.022236230645, -21489.414154221315, -187500.02235174447, -34289.83352063102, -9506.934524409118, 19513.966979261277, -49924.6328979293, -46803.27883997904, -19836.994390129377, -51667.487820087415, -51883.428023270135, -42380.09212971832, -0.004, 0.994, 0.21, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913147318E9, 0.0, 2023-09-22 16:58:33.147
238.0, 21200.830781558845, 33096.80916032901, -52257.2833010296, -54743.44548504895, -37476.29821017959, -21466.436560921262, -187500.02235174447, -34275.103721034975, -9515.137614624216, 19478.159484643875, -49929.08089507591, -46809.40321795979, -19857.580346772713, -51669.857104999675, -51896.3473315653, -42384.13779546473, -0.002, 0.994, 0.216, 192.0, 127.5, 120.0, 15.5, 8.0, 3.0, 96.0, 0.0, 0.0, 0.0, 1.695419913147321E9, 0.0, 2023-09-22 16:58:33.147
0.0, 10540.568595000339, 16572.65622289851, -25915.08190811657, -26749.53958386655, -18836.35149435419, -10656.641203956748, -93750.01117587223, -15530.237916736356, -4765.235455660279, 9752.02140236156, -24973.917004336956, -23411.708880866634, -9929.270735892145, -25842.706959570285, -25953.102225435046, -21200.026118758455, -0.007, 0.997, 0.20400000000000001, 192.0, 127.5, 80.0, 15.5, 32.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.695419913299024E9, 0.0, 2023-09-22 16:58:33.299
2.0, 21123.739614932492, 33192.02759170861, -51840.55737740486, -53513.92072605142, -37675.72047420985, -21330.87323079982, -187500.02235174447, -31076.77025518063, -10117.941810839393, 17690.757535786335, -49298.9852188808, -45481.419024636634, -17277.98787093018, -49596.553992814304, -51134.93515669527, -42239.54436058335, -0.007, 0.997, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913299036E9, 0.0, 2023-09-22 16:58:33.299
4.0, 21087.015698792424, 33152.844983678464, -51835.43882792459, -53491.01018798473, -37685.39877955899, -21308.6779485557, -187500.02235174447, -31064.610906196944, -10117.919459094937, 17673.54669255575, -49297.644114213486, -45482.111928714745, -17284.045193677568, -49599.66088529359, -51143.02648818809, -42243.05358446283, -0.007, 0.997, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913299039E9, 0.0, 2023-09-22 16:58:33.299
6.0, 21126.913562645146, 33194.84391150998, -51831.39316217818, -53496.21814444282, -37667.383273528016, -21312.522448602016, -187500.02235174447, -31056.787795637585, -10097.020578029225, 17707.141364472078, -49277.147564547966, -45455.356890601746, -17266.633184746886, -49577.44325130502, -51121.50175827763, -42219.74071499595, -0.007, 0.997, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695419913299042E9, 0.0, 2023-09-22 16:58:33.299
8.0, 21086.345146458763, 33152.66616972282, -51845.11713327374, -53496.128737465, -37695.88174770853, -21311.136640445788, -187500.02235174447, -31063.314505018534, -10119.864060862548, 17680.40867810353, -49297.778224680216, -45476.97102749003, -17290.370737358422, -49595.01172244689, -51141.618328287404, -42234.35875586972, -0.018000000000000002, 1.002, 0.178, 192.0, 127.5, 56.0, 15.5, 40.0, 2.5, 72.0, 0.0, 0.0, 0.0, 1.695419913299046E9, 0.0, 2023-09-22 16:58:33.299
