%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
224.0, 73984.52001625538, 68867.46810286857, -19371.45225661424, -14358.98415553381, 34109.901977765796, 31153.034407262137, -187500.02235174447, 26715.900208461313, 45457.54736155836, 34731.034604434324, 4320.52514797749, -32.94647132712261, 49031.01015460613, 35920.9297205126, 20342.479090986144, -6505.452871972665, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69575453594037E9, 0.0, 2023-09-26 13:55:35.940
226.0, 73991.53846401435, 68872.72076281557, -19353.235584883165, -14346.467178638839, 34122.86598954988, 31175.45320695081, -187500.02235174447, 26723.34333936493, 45456.51918131342, 34732.91215096857, 4317.820586898397, -35.51692193948292, 49029.244366794155, 35922.13671471318, 20344.378989264846, -6505.117595805836, 0.148, 1.014, 0.06, 192.0, 2.0, 80.0, 15.5, 88.0, 0.5, 112.0, 0.0, 0.0, 0.0, 1.695754535940455E9, 0.0, 2023-09-26 13:55:35.940
228.0, 73990.48793202495, 68870.17266394767, -19352.520329060597, -14350.043457751688, 34122.620120360865, 31170.73698887074, -187500.02235174447, 26729.177144667763, 45460.788364504384, 34745.652645308095, 4327.364781780813, -28.297308480418742, 49027.567985960006, 35966.25905826796, 20350.79393992352, -6491.661845643741, 0.148, 1.014, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754535940467E9, 0.0, 2023-09-26 13:55:35.940
230.0, 73977.83684466325, 68857.09689344131, -19367.093666445457, -14365.17558874793, 34105.006945730085, 31158.46588116478, -187500.02235174447, 26728.461888845195, 45452.74173650047, 34746.569066830765, 4319.340505521358, -40.814285375390696, 49024.349334758444, 35956.424290707626, 20337.49465197261, -6508.202136540668, 0.148, 1.014, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754535940477E9, 0.0, 2023-09-26 13:55:35.940
232.0, 73975.959298129, 68854.23587015104, -19368.993564724155, -14363.968594547343, 34103.263509662575, 31163.673837622864, -187500.02235174447, 26723.05276668701, 45441.56586427282, 34709.71104022396, 4308.835185627364, -44.79289588843535, 49014.64867766484, 35926.87528453771, 20325.31295124447, -6515.667619188741, 0.148, 1.014, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754535940486E9, 0.0, 2023-09-26 13:55:35.940
234.0, 73991.65022273663, 68873.59248084933, -19352.49797731614, -14346.9365652724, 34123.06715524998, 31176.391980217933, -187500.02235174447, 26732.9098859918, 45455.3792423462, 34756.33677915773, 4318.267621787503, -33.25939574949691, 49029.0208493496, 35956.87132559673, 20336.913506616773, -6503.329456249411, 0.148, 1.014, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754535940495E9, 0.0, 2023-09-26 13:55:35.940
236.0, 73976.33927778475, 68855.77814051845, -19369.84293101346, -14369.310661472162, 34106.951547497694, 31152.87794505095, -187500.02235174447, 26721.018757941576, 45446.729117241994, 34733.38153760213, 4318.647601443244, -36.925081840167266, 49024.349334758444, 35947.461241181045, 20342.143814819316, -6508.269191774034, 0.14200000000000002, 1.016, 0.06, 192.0, 2.0, 56.0, 15.5, 96.0, 0.5, 112.0, 0.0, 0.0, 0.0, 1.695754535940504E9, 0.0, 2023-09-26 13:55:35.940
238.0, 73985.83876917826, 68851.57601256085, -19365.55139607804, -14366.248472481784, 34111.48895162212, 31153.16851772887, -187500.02235174447, 26729.37831036786, 45445.36566083022, 34743.61863656266, 4303.604877424822, -45.39639298872864, 49024.88577662537, 35941.20275273356, 20330.45385246919, -6522.328439036422, 0.14200000000000002, 1.016, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754535940514E9, 0.0, 2023-09-26 13:55:35.940
240.0, 73986.55402500082, 68862.99775397751, -19360.58930880896, -14360.906405556967, 34116.42868714675, 31166.154881257404, -187500.02235174447, 26725.131478921354, 45459.693129026076, 34726.05016542079, 4318.647601443244, -28.83375034734611, 49022.538843457565, 35948.06473828134, 20340.825061896452, -6505.944610350682, 0.14200000000000002, 1.016, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754535940523E9, 0.0, 2023-09-26 13:55:35.940
0.0, 36987.24204149748, 34498.91173826596, -9708.591962884899, -7164.695222937492, 16858.110351337236, 15547.247594266844, -93750.01117587223, 13407.872725471583, 22728.304294145622, 17379.53184599064, 2157.725650993067, -14.752151340502662, 24515.79564998098, 17970.333155433316, 10171.362480087577, -3254.8610275818146, 0.14300000000000002, 1.017, 0.066, 192.0, 2.0, 64.0, 15.5, 104.0, 1.0, 32.0, 0.0, 0.0, 0.0, 1.695754536023911E9, 0.0, 2023-09-26 13:55:36.023
2.0, 73983.55889124381, 69003.99255800158, -19423.554172939563, -14326.663533051436, 33711.45978110549, 31096.082162390016, -187500.02235174447, 26796.187674544773, 45392.012046815405, 34937.63177843473, 4318.379380509779, 131.24944344156307, 48410.99511516036, 35926.09297348178, 20178.41728668419, -6470.785316322484, 0.14300000000000002, 1.017, 0.066, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695754536083013E9, 0.0, 2023-09-26 13:55:36.083
