%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
178.0, 34559.46261399539, 49766.94134079711, -19342.283230100064, -25933.70091124784, 11014.380873963937, 9470.903512347164, -187500.02235174447, -22372.308060205945, 14987.425802639224, -27420.60600764823, 52666.45433502845, -26494.506179631495, 9834.409932423823, -23234.481899080503, -30271.593364667104, -19744.838147740145, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695766902676614E9, 0.0, 2023-09-26 17:21:42.676
180.0, 34554.76874765977, 49754.13379122422, -19346.194785379743, -25943.870954975006, 10984.004853249175, 9404.38472084817, -187500.02235174447, -22423.2923893085, 14992.29848293048, -27412.58173138878, 52790.68533071105, -26500.272929700965, 9841.13780750487, -23227.46345132154, -30273.31444899016, -19633.012370230244, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695766902676626E9, 0.0, 2023-09-26 17:21:42.676
182.0, 34541.245942264315, 49756.95011102559, -19353.861433727914, -25949.615353300018, 11014.827908853043, 9456.866616829231, -187500.02235174447, -22386.09908653487, 14978.239235668092, -27413.028766277883, 52633.55256719024, -26514.82391534137, 9831.99594402265, -23233.8336984913, -30278.008315325776, -19768.888624774056, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69576690267663E9, 0.0, 2023-09-26 17:21:42.676
184.0, 34547.12445105606, 49755.47489589154, -19361.081047186977, -25957.974905726303, 10975.757059545167, 9411.29140988486, -187500.02235174447, -22428.52269751104, 14967.86802624083, -27423.221161749505, 52781.208191062, -26517.796697353926, 9832.644144611853, -23239.958076472056, -30284.22210028435, -19627.245620160775, 0.044, 0.972, 0.276, 192.0, 0.5, 48.0, 15.0, 48.0, 4.0, 80.0, 0.0, 0.0, 0.0, 1.695766902676634E9, 0.0, 2023-09-26 17:21:42.676
186.0, 34555.081672082146, 49769.69060536511, -19352.58738429396, -25944.80972824213, 11018.583001921535, 9457.671279629621, -187500.02235174447, -22376.398429441266, 14974.126514688316, -27415.554513401334, 52631.675020655995, -26510.040642027932, 9823.479929385177, -23237.11940492623, -30285.6973154184, -19764.552386349726, 0.044, 0.972, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695766902676637E9, 0.0, 2023-09-26 17:21:42.676
188.0, 34555.707520926895, 49768.550666397896, -19358.622355296895, -25942.351036352044, 10992.342053931005, 9426.445892625557, -187500.02235174447, -22413.77054617054, 14967.979784963107, -27408.42430692009, 52791.64645572263, -26501.681089601647, 9832.487682400666, -23231.7326345125, -30276.8460246141, -19620.02600670171, 0.044, 0.972, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695766902676641E9, 0.0, 2023-09-26 17:21:42.676
190.0, 34536.68618639543, 49763.14154423971, -19365.193768166755, -25940.495841562253, 11005.171955248352, 9451.122218504217, -187500.02235174447, -22381.025240543517, 14970.147904175272, -27399.483609137966, 52629.08221829918, -26507.53724664894, 9816.953220004229, -23221.8308117188, -30284.80324564019, -19768.77686605178, 0.044, 0.972, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695766902676644E9, 0.0, 2023-09-26 17:21:42.676
192.0, 34538.16140152948, 49761.15223898319, -19363.20446291023, -25939.355902595034, 10993.280827198128, 9440.326325932303, -187500.02235174447, -22397.565531440443, 14952.802950477953, -27404.780972573873, 52768.758269400394, -26512.11935426228, 9825.08925498596, -23227.55285829936, -30289.742981164814, -19634.75580629776, 0.044, 0.972, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695766902676647E9, 0.0, 2023-09-26 17:21:42.676
194.0, 34543.83874462113, 49765.51082915197, -19360.097570430946, -25933.879725203482, 11005.663693626368, 9440.326325932303, -187500.02235174447, -22383.05924928895, 14964.20234015016, -27399.461257393512, 52639.498131215354, -26503.335118691342, 9816.282667670568, -23221.45083206306, -30282.27749851674, -19756.505758345815, 0.042, 0.97, 0.276, 192.0, 0.5, 40.0, 15.0, 40.0, 4.0, 80.0, 0.0, 0.0, 0.0, 1.695766902676651E9, 0.0, 2023-09-26 17:21:42.676
0.0, 17368.043049340613, 25005.544722741215, -9647.90697668874, -12924.18097545874, 5548.038249974043, 4769.3258248956, -93750.01117587223, -11134.521500411212, 7481.084165702363, -13702.37931041471, 26352.147919195646, -13246.403723526446, 4917.517890634285, -11613.318218388345, -15142.010467292128, -9849.385601208878, 0.046, 0.964, 0.276, 192.0, 0.5, 56.0, 15.0, 16.0, 4.0, 80.0, 0.0, 0.0, 0.0, 1.6957669028288E9, 0.0, 2023-09-26 17:21:42.828
