%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 9531.11911190976, -187500.02235174447, -18135.087863813384, -19786.658261616023, -21623.23404827524, -20446.504109681144, -187500.02235174447, -20401.4653446037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432314E9, 0.0, 2023-09-26 15:09:10.432
194.0, 9458.185369752095, -187500.02235174447, -18156.187910579196, -19805.746651380858, -21646.56926948658, -20449.409836460334, -187500.02235174447, -20412.060071475516, -12593.308102286828, -15108.08051920897, 7197.686397753525, -46469.723757472486, -22931.88398264456, -29642.838793139315, 14523.180070302496, 7268.764945121401, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432332E9, 0.0, 2023-09-26 15:09:10.432
196.0, 9539.299850380403, -187500.02235174447, -18143.380361006304, -19795.353090209137, -21622.36233024148, -20447.554641670544, -187500.02235174447, -20401.442992859244, -12594.135116831674, -15117.311789669013, 7172.741850941402, -46489.61681003771, -22935.124985590577, -29645.05161584039, 14516.832174877189, 7271.245988755941, 0.026000000000000002, 0.487, -0.13, 192.0, 0.5, 80.0, 15.0, 56.0, 123.5, 112.0, 0.0, 0.0, 0.0, 1.695758950432363E9, 0.0, 2023-09-26 15:09:10.432
198.0, 9459.30295697486, -187500.02235174447, -18145.526128474015, -19795.286034975772, -21631.303028023605, -20436.71404560972, -187500.02235174447, -20395.542132323044, -12588.837753395766, -15118.295266425046, 7204.190755390019, -46459.307844556315, -22930.766395421793, -29631.26058951147, 14536.747579186867, 7277.929160348077, 0.026000000000000002, 0.487, -0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432374E9, 0.0, 2023-09-26 15:09:10.432
200.0, 9528.88393746423, -187500.02235174447, -18126.907125342743, -19772.06257248671, -21611.007644058187, -20436.021141531604, -187500.02235174447, -20389.50716132011, -12576.320776500796, -15116.082443723972, 7153.184074543009, -46514.315487660824, -22918.897619116025, -29631.23823776701, 14496.626197889591, 7272.207113767518, 0.026000000000000002, 0.487, -0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432383E9, 0.0, 2023-09-26 15:09:10.432
202.0, 9487.957893366563, -187500.02235174447, -18147.247212797072, -19785.80889532672, -21641.47307175077, -20434.76944384211, -187500.02235174447, -20400.727737036676, -12580.880532369678, -15123.793795561052, 7225.29080215583, -46440.778248402865, -22924.262037785298, -29634.1439645462, 14554.181939862006, 7297.710454191024, 0.026000000000000002, 0.487, -0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432393E9, 0.0, 2023-09-26 15:09:10.432
204.0, 9531.476739821046, -187500.02235174447, -18121.699168884657, -19764.23946192735, -21608.101917278997, -20433.562449641522, -187500.02235174447, -20389.641271786844, -12562.149770516131, -15128.13003398538, 7148.311394251752, -46517.53413886239, -22914.516677202784, -29616.463734682053, 14499.755442113334, 7281.8854191166665, 0.026000000000000002, 0.487, -0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432402E9, 0.0, 2023-09-26 15:09:10.432
206.0, 9487.890838133197, -187500.02235174447, -18140.362875504838, -19788.178180238985, -21636.93566762634, -20439.530365411087, -187500.02235174447, -20400.32540563648, -12554.371363445684, -15130.119339241905, 7220.9545637315, -46446.67910893907, -22911.834467868146, -29631.774679633938, 14556.774742218822, 7303.991294382965, 0.041, 0.7275, -0.193, 192.0, 0.5, 96.0, 15.0, 32.0, 124.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432411E9, 0.0, 2023-09-26 15:09:10.432
208.0, 9532.035533432429, -187500.02235174447, -18127.152994531752, -19778.924558034487, -21613.08635629253, -20446.57116491451, -187500.02235174447, -20394.312786378003, -12569.8164188643, -15150.57118541851, 7139.773027869825, -46528.33003143431, -22918.696453415927, -29642.436461739122, 14495.843886833656, 7273.101183545731, 0.041, 0.7275, -0.193, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695758950432421E9, 0.0, 2023-09-26 15:09:10.432
0.0, 6355.7408876110185, -93750.01117587223, -9064.07941151612, -9854.750019878153, -10834.963421221188, -10257.729620662883, -93750.01117587223, -10244.07270480069, -6279.566142507332, -7572.525152269024, 3612.66775282237, -23222.613122774736, -11454.039687399827, -14814.423300555147, 7281.326625505284, 3651.0680497965873, 0.06, 0.968, -0.28400000000000003, 192.0, 0.5, 112.0, 15.0, 32.0, 123.5, 16.0, 0.0, 0.0, 0.0, 1.695758950590871E9, 0.0, 2023-09-26 15:09:10.590
